366,600,1
367,601,1
367,602,2
368,603,1
368,604,2
369,605,1
370,606,1
370,607,2
371,608,1
371,609,2
372,610,1
373,611,1
373,612,2
374,613,1
374,614,2
375,615,1
375,616,2
376,617,1
376,618,2
377,619,1
378,620,1
378,621,2
379,622,1
380,623,1
380,624,2
381,625,1
382,626,1
382,627,2
383,628,1
383,629,2
384,630,1
385,631,1
386,632,1
387,633,1
387,634,2
388,635,1
388,636,2
389,637,1
390,638,1
390,639,2
391,640,1
392,641,1
392,642,2
393,643,1
393,644,2
394,645,1
394,646,2
395,647,1
395,648,2
396,649,1
397,650,1
397,651,2
398,652,1
398,653,2
399,654,1
399,655,2
400,656,1
401,657,1
401,658,1
401,659,2
401,660,2
402,661,1
403,662,1
404,663,1
405,664,1
405,665,2
406,666,1
406,667,2
407,668,1
407,669,2
408,670,1
408,671,2
409,672,1
409,673,2
410,674,1
410,675,2
411,676,1
412,677,1
412,678,2
413,679,1
414,680,1
414,681,2
415,682,1
416,683,1
416,684,2
417,685,1
417,686,2
418,687,1
418,688,2
419,689,1
420,690,1
420,691,2
421,692,1
422,693,1
422,694,2
423,695,1
423,696,2
424,697,1
424,698,2
425,699,1
426,700,1
427,701,1
428,702,1
429,703,1
430,704,1
430,705,2
431,706,1
431,707,2
432,708,1
432,709,2
433,710,1
433,711,2
434,712,1
435,713,1
435,714,2
436,715,1
437,716,1
437,717,2
438,718,1
438,719,2
439,720,1
439,721,2
440,722,1
441,723,1
442,724,1
442,725,2
443,726,1
443,727,2
444,728,1
444,729,2
445,730,1
445,731,1
446,732,1
446,733,2
447,734,1
448,735,1
449,736,1
449,737,2
450,738,1
451,739,1
451,740,2
452,741,1
452,742,2
453,743,1
453,744,2
454,745,1
454,746,2
455,747,1
455,748,2
456,749,1
456,750,2
457,751,1
457,752,2
458,753,1
458,754,2
459,755,1
460,756,1
460,757,2
461,758,1
462,759,1
462,760,2
463,761,1
464,762,1
464,763,2
465,764,1
465,765,2
466,766,1
466,767,2
467,768,1
467,769,2
468,770,1
469,771,1
469,772,2
470,773,1
471,774,1
471,775,2
472,776,1
472,777,2
473,778,1
474,779,1
475,780,1
476,781,1
476,782,1
477,783,1
477,784,2
478,785,1
478,786,2
479,787,1
479,788,2
480,789,1
481,790,1
481,791,2
482,792,1
482,793,2
483,794,1
484,795,1
484,796,2
485,797,1
486,798,1
486,799,2
487,800,1
487,801,2
488,802,1
489,803,1
490,804,1
491,805,1
492,806,1
492,807,2
493,808,1
493,809,2
494,810,1
494,811,2
495,812,1
496,813,1
497,814,1
497,815,2
498,816,1
499,817,1
500,818,1
501,819,1
501,820,2
502,821,1
502,822,2
503,823,1
503,824,2
504,825,1
505,826,1
506,827,1
506,828,2
506,829,2
507,830,1
508,831,1
509,832,1
510,833,1
510,834,2
511,835,1
511,836,2
512,837,1
513,838,1
514,839,1
515,840,1
515,841,1
515,842,2
516,843,1
516,844,2
517,845,1
517,846,2
518,847,1
518,848,2
519,849,1
520,850,1
520,851,2
521,852,1
522,853,1
523,854,1
523,855,2
524,856,1
524,857,2
525,858,1
525,859,2
526,860,1
527,861,1
527,862,2
528,863,1
529,864,1
530,865,1
531,866,1
532,867,1
533,868,1
533,869,2
534,870,1
534,871,2
535,872,1
536,873,1
536,874,2
537,875,1
537,876,2
538,877,1
539,878,1
539,879,2
539,880,3
539,881,4
540,882,1
540,883,2
541,884,1
541,885,2
542,886,1
542,887,2
543,888,1
543,889,2
544,890,1
545,891,1
546,892,1
546,893,1
546,894,2
547,895,1
547,896,1
547,897,2
547,898,2
548,899,1
548,900,1
549,901,1
550,902,1
550,903,2
551,904,1
551,905,2
551,906,3
552,907,1
552,908,2
553,909,1
554,910,1
555,911,1
555,912,2
556,913,1
557,914,1
557,915,2
558,916,1
558,917,2
558,918,3
558,919,4
559,920,1
559,921,2
560,922,1
560,923,2
561,924,1
562,925,1
562,926,2
563,927,1
564,928,1
564,929,2
564,930,2
565,931,1
565,932,2
566,933,1
566,934,2
567,935,1
567,936,1
567,937,2
568,938,1
569,939,1
569,940,2
570,941,1
571,942,1
571,943,2
572,944,1
573,945,1
573,946,2
574,947,1
575,948,1
575,949,2
576,950,1
576,951,2
577,952,1
578,953,1
578,954,2
579,955,1
579,956,2
580,957,1
581,958,1
581,959,2
582,960,1
582,961,2
583,962,1
583,963,2
584,964,1
584,965,2
585,966,1
586,967,1
586,968,2
587,969,1
588,970,1
588,971,2
589,972,1
589,973,2
590,974,1
590,975,2
591,976,1
591,977,2
592,978,1
592,979,2
593,980,1
594,981,1
594,982,2
595,983,1
596,984,1
596,985,2
597,986,1
598,987,1
598,988,2
599,989,1
600,990,1
600,991,2
601,992,1
602,993,1
603,994,1
604,995,1
604,996,2
605,997,1
605,998,2
606,999,1
606,1000,2
607,1001,1
608,1002,1
609,1003,1
609,1004,2
609,1005,3
610,1006,1
611,1007,1
612,1008,1
612,1009,2
613,1010,1
613,1011,2
614,1012,1
614,1013,2
615,1014,1
615,1015,2
616,1016,1
617,1017,1
618,1018,1
618,1019,1
619,1020,1
619,1021,2
620,1022,1
620,1023,2
621,1024,1
622,1025,1
623,1026,1
623,1027,2
624,1028,1
625,1029,1
625,1030,2
626,1031,1
627,1032,1
628,1033,1
628,1034,2
629,1035,1
630,1036,1
630,1037,2
631,1038,1
631,1039,2
632,1040,1
632,1041,2
633,1042,1
633,1043,1
634,1044,1
634,1045,2
635,1046,1
635,1047,2
636,1048,1
636,1049,2
637,1050,1
638,1051,1
638,1052,2
639,1053,1
640,1054,1
640,1055,2
641,1056,1
642,1057,1
643,1058,1
643,1059,1
644,1060,1
645,1061,1
646,1062,1
647,1063,1
647,1064,2
648,1065,1
649,1066,1
650,1067,1
651,1068,1
651,1069,2
652,1070,1
653,1071,1
654,1072,1
654,1073,2
655,1074,1
656,1075,1
657,1076,1
658,1077,1
659,1078,1
659,1079,2
660,1080,1
661,1081,1
662,1082,1
662,1083,2
663,1084,1
664,1085,1
665,1086,1
665,1087,2
666,1088,1
667,1089,1
667,1090,2
667,1091,3
668,1092,1
668,1093,2
669,1094,1
669,1095,2
670,1096,1
670,1097,2
671,1098,1
672,1099,1
673,1100,1
674,1101,1
674,1102,2
675,1103,1
676,1104,1
676,1105,2
677,1106,1
677,1107,2
678,1108,1
678,1109,2
679,1110,1
679,1111,2
680,1112,1
680,1113,2
681,1114,1
681,1115,2
682,1116,1
682,1117,2
683,1118,1
684,1119,1
685,1120,1
685,1121,1
685,1122,2
686,1123,1
686,1124,2
687,1125,1
687,1126,2
688,1127,1
688,1128,2
689,1129,1
690,1130,1
691,1131,1
691,1132,1
692,1133,1
693,1134,1
693,1135,2
694,1136,1
694,1137,2
695,1138,1
696,1139,1
697,1140,1
697,1141,2
698,1142,1
699,1143,1
699,1144,2
699,1145,2
700,1146,1
701,1147,1
701,1148,2
702,1149,1
702,1150,2
703,1151,1
703,1152,2
704,1153,1
705,1154,1
705,1155,2
706,1156,1
706,1157,2
707,1158,1
708,1159,1
708,1160,2
709,1161,1
710,1162,1
710,1163,2
711,1164,1
711,1165,2
712,1166,1
712,1167,2
713,1168,1
713,1169,2
714,1170,1
715,1171,1
716,1172,1
717,1173,1
717,1174,2
718,1175,1
719,1176,1
719,1177,2
720,1178,1
720,1179,2
721,1180,1
721,1181,2
722,1182,1
722,1183,2
723,1184,1
724,1185,1
725,1186,1
726,1187,1
727,1188,1
727,1189,2
728,1190,1
728,1191,2
729,1192,1
730,1193,1
731,1194,1
732,1195,1
733,1196,1
733,1197,2
734,1198,1
735,1199,1
735,1200,2
736,1201,1
737,1202,1
738,1203,1
739,1204,1
739,1205,2
740,1206,1
741,1207,1
741,1208,2
742,1209,1
743,1210,1
744,1211,1
744,1212,2
745,1213,1
745,1214,2
746,1215,1
746,1216,2
747,1217,1
748,1218,1
748,1219,2
749,1220,1
750,1221,1
751,1222,1
752,1223,1
752,1224,2
753,1225,1
754,1226,1
754,1227,2
754,1228,2
755,1229,1
755,1230,2
756,1231,1
756,1232,2
757,1233,1
757,1234,2
758,1235,1
759,1236,1
760,1237,1
761,1238,1
762,1239,1
762,1240,2
763,1241,1
763,1242,2
764,1243,1
764,1244,2
765,1245,1
765,1246,2
766,1247,1
766,1248,2
767,1249,1
768,1250,1
768,1251,2
769,1252,1
770,1253,1
770,1254,2
770,1255,2
771,1256,1
771,1257,2
772,1258,1
773,1259,1
774,1260,1
774,1261,2
775,1262,1
775,1263,2
776,1264,1
776,1265,2
777,1266,1
777,1267,2
778,1268,1
778,1269,2
779,1270,1
779,1271,2
780,1272,1
780,1273,2
781,1274,1
781,1275,2
782,1276,1
782,1277,2
783,1278,1
784,1279,1
784,1280,2
785,1281,1
786,1282,1
787,1283,1
787,1284,2
788,1285,1
788,1286,2
789,1287,1
790,1288,1
790,1289,2
791,1290,1
791,1291,2
792,1292,1
793,1293,1
794,1294,1
794,1295,2
795,1296,1
796,1297,1
797,1298,1
797,1299,2
798,1300,1
798,1301,2
799,1302,1
800,1303,1
801,1304,1
801,1305,2
802,1306,1
802,1307,2
803,1308,1
803,1309,2
804,1310,1
804,1311,2
805,1312,1
805,1313,2
806,1314,1
806,1315,2
807,1316,1
807,1317,2
808,1318,1
809,1319,1
809,1320,2
810,1321,1
811,1322,1
811,1323,2
812,1324,1
813,1325,1
813,1326,2
814,1327,1
814,1328,2
815,1329,1
815,1330,2
816,1331,1
817,1332,1
817,1333,2
818,1334,1
818,1335,2
819,1336,1
819,1337,2
820,1338,1
820,1339,2
821,1340,1
821,1341,2
822,1342,1
822,1343,2
823,1344,1
823,1345,2
824,1346,1
825,1347,1
825,1348,2
826,1349,1
827,1350,1
828,1351,1
829,1352,1
830,1353,1
830,1354,2
831,1355,1
832,1356,1
833,1357,1
834,1358,1
835,1359,1
835,1360,2
836,1361,1
836,1362,2
837,1363,1
838,1364,1
838,1365,2
839,1366,1
840,1367,1
840,1368,2
841,1369,1
842,1370,1
843,1371,1
844,1372,1
844,1373,2
845,1374,1
845,1375,2
845,1376,2
846,1377,1
847,1378,1
848,1379,1
848,1380,2
848,1381,3
848,1382,4
849,1383,1
849,1384,2
850,1385,1
851,1386,1
851,1387,2
852,1388,1
853,1389,1
854,1390,1
854,1391,2
855,1392,1
855,1393,2
856,1394,1
856,1395,2
857,1396,1
857,1397,2
858,1398,1
859,1399,1
860,1400,1
861,1401,1
861,1402,2
862,1403,1
862,1404,2
863,1405,1
863,1406,2
864,1407,1
864,1408,2
865,1409,1
865,1410,2
866,1411,1
867,1412,1
867,1413,2
868,1414,1
868,1415,2
869,1416,1
869,1417,2
870,1418,1
870,1419,2
871,1420,1
872,1421,1
872,1422,2
873,1423,1
873,1424,2
874,1425,1
874,1426,2
875,1427,1
876,1428,1
877,1429,1
877,1430,2
878,1431,1
879,1432,1
880,1433,1
881,1434,1
881,1435,2
882,1436,1
882,1437,2
883,1438,1
884,1439,1
885,1440,1
885,1441,2
886,1442,1
886,1443,2
887,1444,1
887,1445,2
888,1446,1
888,1447,2
889,1448,1
889,1449,2
890,1450,1
890,1451,2
891,1452,1
891,1453,2
892,1454,1
892,1455,2
893,1456,1
894,1457,1
895,1458,1
895,1459,2
896,1460,1
897,1461,1
897,1462,2
898,1463,1
898,1464,2
899,1465,1
900,1466,1
901,1467,1
902,1468,1
903,1469,1
904,1470,1
904,1471,2
905,1472,1
906,1473,1
906,1474,2
907,1475,1
908,1476,1
908,1477,2
909,1478,1
910,1479,1
911,1480,1
911,1481,2
912,1482,1
913,1483,1
913,1484,2
914,1485,1
915,1486,1
916,1487,1
916,1488,2
917,1489,1
917,1490,2
918,1491,1
919,1492,1
920,1493,1
921,1494,1
922,1495,1
922,1496,2
923,1497,1
924,1498,1
925,1499,1
926,1500,1
926,1501,2
927,1502,1
928,1503,1
928,1504,2
929,1505,1
929,1506,2
930,1507,1
931,1508,1
931,1509,2
932,1510,1
933,1511,1
934,1512,1
934,1513,2
935,1514,1
935,1515,2
936,1516,1
937,1517,1
937,1518,2
938,1519,1
939,1520,1
940,1521,1
940,1522,2
941,1523,1
942,1524,1
943,1525,1
944,1526,1
945,1527,1
946,1528,1
947,1529,1
947,1530,2
948,1531,1
949,1532,1
950,1533,1
950,1534,2
951,1535,1
951,1536,2
952,1537,1
952,1538,2
953,1539,1
953,1540,2
954,1541,1
955,1542,1
955,1543,2
956,1544,1
957,1545,1
958,1546,1
958,1547,2
959,1548,1
960,1549,1
960,1550,2
961,1551,1
962,1552,1
962,1553,1
963,1554,1
963,1555,2
964,1556,1
964,1557,2
965,1558,1
966,1559,1
967,1560,1
967,1561,2
968,1562,1
968,1563,2
969,1564,1
969,1565,2
970,1566,1
970,1567,2
971,1568,1
972,1569,1
973,1570,1
973,1571,2
974,1572,1
975,1573,1
975,1574,2
976,1575,1
976,1576,2
977,1577,1
978,1578,1
979,1579,1
979,1580,1
980,1581,1
980,1582,2
981,1583,1
982,1584,1
983,1585,1
983,1586,2
984,1587,1
985,1588,1
985,1589,2
986,1590,1
986,1591,2
987,1592,1
987,1593,2
988,1594,1
988,1595,2
989,1596,1
989,1597,2
990,1598,1
991,1599,1
991,1600,2
992,1601,1
992,1602,2
993,1603,1
994,1604,1
995,1605,1
996,1606,1
997,1607,1
998,1608,1
999,1609,1
999,1610,2
1000,1611,1
1001,1612,1
1002,1613,1
1003,1614,1
1003,1615,2
1004,1616,1
1004,1617,2
1005,1618,1
1006,1619,1
1006,1620,2
1007,1621,1
1008,1622,1
1008,1623,2
1009,1624,1
1010,1625,1
1011,1626,1
1012,1627,1
1013,1628,1
1013,1629,2
1014,1630,1
1015,1631,1
1016,1632,1
1016,1633,2
1017,1634,1
1017,1635,2
1018,1636,1
1019,1637,1
1020,1638,1
1021,1639,1
1022,1640,1
1023,1641,1
1024,1642,1
1025,1643,1
1025,1644,2
1026,1645,1
1026,1646,2
1027,1647,1
1027,1648,2
1028,1649,1
1028,1650,2
1029,1651,1
1029,1652,2
1030,1653,1
1030,1654,2
1031,1655,1
1031,1656,2
1032,1657,1
1032,1658,2
1033,1659,1
1034,1660,1
1034,1661,2
1035,1662,1
1036,1663,1
1036,1664,2
1037,1665,1
1037,1666,2
1038,1667,1
1038,1668,2
1039,1669,1
1040,1670,1
1041,1671,1
1041,1672,2
1042,1673,1
1043,1674,1
1043,1675,2
1044,1676,1
1045,1677,1
1046,1678,1
1047,1679,1
1048,1680,1
1049,1681,1
1050,1682,1
1051,1683,1
1051,1684,2
1052,1685,1
1052,1686,2
1053,1687,1
1053,1688,2
1054,1689,1
1054,1690,1
1055,1691,1
1055,1692,2
1056,1693,1
1057,1694,1
1057,1695,2
1058,1696,1
1058,1697,2
1058,1698,2
1059,1699,1
1059,1700,2
1060,1701,1
1061,1702,1
1061,1703,2
1062,1704,1
1063,1705,1
1064,1706,1
1065,1707,1
1066,1708,1
1066,1709,2
1067,1710,1
1068,1711,1
1069,1712,1
1070,1713,1
1070,1714,2
1071,1715,1
1071,1716,2
1072,1717,1
1072,1718,2
1073,1719,1
1073,1720,2
1074,1721,1
1074,1722,2
1075,1723,1
1075,1724,2
1076,1725,1
1076,1726,2
1077,1727,1
1077,1728,2
1078,1729,1
1078,1730,2
1079,1731,1
1080,1732,1
1080,1733,2
1081,1734,1
1081,1735,2
1082,1736,1
1083,1737,1
1083,1738,2
1084,1739,1
1084,1740,2
1085,1741,1
1085,1742,2
1086,1743,1
1087,1744,1
1088,1745,1
1088,1746,2
1089,1747,1
1090,1748,1
1090,1749,2
1091,1750,1
1091,1751,2
1092,1752,1
1092,1753,2
1093,1754,1
1094,1755,1
1094,1756,2
1095,1757,1
1095,1758,2
1096,1759,1
1097,1760,1
1098,1761,1
1098,1762,2
1099,1763,1
1100,1764,1
1100,1765,2
1101,1766,1
1101,1767,1
1102,1768,1
1103,1769,1
1103,1770,2
1104,1771,1
1105,1772,1
1106,1773,1
1106,1774,2
1107,1775,1
1107,1776,2
1108,1777,1
1108,1778,2
1109,1779,1
1109,1780,2
1110,1781,1
1110,1782,2
1111,1783,1
1112,1784,1
1112,1785,2
1113,1786,1
1114,1787,1
1114,1788,2
1115,1789,1
1116,1790,1
1116,1791,2
1117,1792,1
1118,1793,1
1119,1794,1
1119,1795,1
1120,1796,1
1120,1800,1
1120,1799,1
1120,1798,1
1120,1797,1
1120,1801,2
1120,1805,2
1120,1804,2
1120,1803,2
1120,1802,2
1121,1806,1
1121,1807,2
1122,1808,1
1123,1809,1
1123,1810,2
1124,1811,1
1124,1812,2
1125,1813,1
1125,1814,2
1125,1815,3
1125,1816,4
1126,1817,1
1126,1818,1
1127,1819,1
1128,1820,1
1128,1821,2
1129,1822,1
1130,1823,1
1130,1824,2
1130,1825,3
1131,1826,1
1131,1827,2
1132,1828,1
1132,1829,2
1133,1830,1
1134,1831,1
1134,1832,2
1135,1833,1
1135,1834,2
1136,1835,1
1136,1836,2
1137,1837,1
1137,1838,2
1138,1839,1
1139,1840,1
1140,1841,1
1140,1842,2
1141,1843,1
1141,1844,2
1142,1845,1
1143,1846,1
1143,1847,2
1144,1848,1
1145,1849,1
1145,1850,2
1146,1851,1
1146,1852,2
1147,1853,1
1148,1854,1
1149,1855,1
1150,1856,1
1151,1857,1
1151,1858,2
1152,1859,1
1152,1860,2
1153,1861,1
1154,1862,1
1154,1863,2
1155,1864,1
1156,1865,1
1156,1866,1
1157,1867,1
1158,1868,1
1158,1869,2
1159,1870,1
1160,1871,1
1161,1872,1
1162,1873,1
1163,1874,1
1163,1875,2
1164,1876,1
1165,1877,1
1165,1878,2
1166,1879,1
1166,1880,2
1167,1881,1
1168,1882,1
1169,1883,1
1170,1884,1
1170,1885,2
1171,1886,1
1171,1887,2
1172,1888,1
1172,1889,2
1172,1890,2
1173,1891,1
1173,1892,2
1174,1893,1
1175,1894,1
1175,1895,2
1176,1896,1
1176,1897,2
1177,1898,1
1178,1899,1
1178,1900,2
1179,1901,1
1180,1902,1
1181,1903,1
1182,1904,1
1182,1905,2
1183,1906,1
1183,1907,2
1184,1908,1
1185,1909,1
1185,1910,2
1186,1911,1
1186,1912,2
1187,1913,1
1187,1914,2
1188,1915,1
1188,1916,2
1189,1917,1
1189,1918,1
1190,1919,1
1190,1920,2
1191,1921,1
1192,1922,1
1193,1923,1
1193,1924,2
1193,1925,3
1194,1926,1
1194,1927,2
1195,1928,1
1196,1929,1
1196,1930,2
1197,1931,1
1198,1932,1
1198,1933,2
1199,1934,1
1200,1935,1
1201,1936,1
1201,1937,2
1202,1938,1
1202,1939,2
1203,1940,1
1203,1941,2
1204,1942,1
1204,1943,2
1205,1944,1
1205,1945,2
1206,1946,1
1206,1947,2
1207,1948,1
1208,1949,1
1208,1950,2
1208,1951,2
1209,1952,1
1210,1953,1
1210,1954,2
1211,1955,1
1212,1956,1
1212,1957,2
1213,1958,1
1214,1959,1
1214,1960,2
1215,1961,1
1215,1962,2
1216,1963,1
1217,1964,1
1217,1970,1
1217,1969,1
1217,1968,1
1217,1967,1
1217,1966,1
1217,1965,1
1218,1971,1
1219,1972,1
1219,1973,2
1220,1974,1
1220,1975,2
1221,1976,1
1221,1977,2
1222,1978,1
1222,1979,2
1223,1980,1
1223,1981,2
1224,1982,1
1225,1983,1
1225,1984,2
1226,1985,1
1227,1986,1
1227,1987,2
1228,1988,1
1229,1989,1
1229,1990,2
1230,1991,1
1231,1992,1
1231,1993,2
1232,1994,1
1233,1995,1
1233,1996,2
1234,1997,1
1235,1998,1
1235,1999,2
1236,2000,1
1237,2001,1
1237,2002,2
1238,2003,1
1238,2004,2
1239,2005,1
1239,2006,2
1240,2007,1
1240,2008,2
1241,2009,1
1242,2010,1
1242,2011,2
1243,2012,1
1243,2013,2
1244,2014,1
1244,2015,2
1245,2016,1
1246,2017,1
1246,2018,2
1247,2019,1
1248,2020,1
1249,2021,1
1250,2022,1
1251,2023,1
1251,2024,2
1252,2025,1
1252,2026,2
1253,2027,1
1253,2028,2
1254,2029,1
1254,2030,2
1255,2031,1
1255,2032,2
1256,2033,1
1257,2034,1
1257,2035,2
1258,2036,1
1258,2037,2
1259,2038,1
1259,2039,1
1260,2040,1
1260,2041,2
1261,2042,1
1261,2043,2
1261,2044,2
1262,2045,1
1263,2046,1
1263,2047,2
1264,2048,1
1264,2049,1
1264,2050,2
1265,2051,1
1265,2052,2
1266,2053,1
1267,2054,1
1267,2055,2
1268,2056,1
1269,2057,1
1269,2058,2
1269,2059,3
1270,2060,1
1270,2061,2
1271,2062,1
1271,2063,2
1272,2064,1
1273,2065,1
1273,2066,2
1274,2067,1
1274,2068,3
1275,2069,1
1275,2070,2
1276,2071,1
1276,2072,2
1277,2073,1
1277,2074,1
